Normal,Foil,Name,Set,Card Number,Color,Rarity,Price,Foil Price
1,0,"Peter Pan - Piratenfluch",003,120,Rubin,Rare,"0,13 €","0,24 €"
0,1,"Prinz Eric - Erfahrener Steuermann",003,121,Rubin,Super Selten,"0,33 €","1,10 €"
1,0,"Scroop - Hinterlistig",003,122,Rubin,Ungewöhnlich,"0,12 €","0,24 €"
1,0,"Simba - Rauflustiges Löwenjunges",003,123,Rubin,Rare,"0,14 €","0,56 €"
3,0,"Schlauli - Verwunschenes Kind",003,124,Rubin,Ungewöhnlich,"0,07 €","0,12 €"
1,0,"Stitch - Kleine Rakete",003,125,Rubin,Häufig,"0,07 €","0,33 €"
2,0,"Trigger - Unscharfschütze",003,126,Rubin,Ungewöhnlich,"0,09 €","0,22 €"
4,0,"Nicky Vanderquack - Eifrige Ente",003,127,Rubin,Häufig,"0,07 €","0,12 €"
2,0,"Sturzbomber",003,128,Rubin,Ungewöhnlich,"0,07 €","0,12 €"
1,0,"Ich hab 'nen Traum",003,129,Rubin,Ungewöhnlich,"0,07 €","0,29 €"
1,0,"Auf die Beine! Jetzt!",003,130,Rubin,Rare,"0,11 €","0,22 €"
2,1,"Seefahrt",003,131,Rubin,Häufig,"0,07 €","0,14 €"
1,0,"Mauis Fischhaken",003,132,Rubin,Rare,"0,12 €","1,03 €"
3,0,"Sumerischer Talisman",003,133,Rubin,Ungewöhnlich,"0,12 €","0,24 €"
4,0,"Agrabah - Marktplatz",003,134,Rubin,Häufig,"0,07 €","0,17 €"
2,0,"Die Jolly Roger - Hooks Schiff",003,135,Rubin,Ungewöhnlich,"0,07 €","0,14 €"
1,0,"RLS Legacy - Sonnen-Galeone",003,136,Rubin,Rare,"0,49 €","1,75 €"
0,1,"Anna Ramirez - Die Ingenieurin",003,137,Saphir,Rare,"0,14 €","0,48 €"
1,0,"Käpt'n Amelia - Erste Offizierin",003,138,Saphir,Häufig,"0,07 €","0,12 €"
3,0,"Trick Duck - Angeberischer Neffe",003,139,Saphir,Ungewöhnlich,"0,07 €","0,26 €"
3,0,"Mac Moneysac - Einsamer Betrüger",003,140,Saphir,Ungewöhnlich,"0,07 €","0,14 €"
1,0,"Dschinni - In der Lampe eingezwängt",003,141,Saphir,Ungewöhnlich,"0,12 €","0,33 €"
4,0,"Gramma Tala - Bewahrerin der alten Geschichten",003,142,Saphir,Häufig,"0,12 €","0,35 €"
0,0,"Gramma Tala - Geist des Ozeans",003,143,Saphir,Legendär,"2,38 €","4,67 €"
2,0,"Daniel Düsentrieb - Technikfreak",003,144,Saphir,Rare,"0,10 €","0,49 €"
1,0,"Tick Duck - Gerissener Neffe",003,145,Saphir,Rare,"0,14 €","0,22 €"
3,0,"King Louie - Bandleader",003,146,Saphir,Häufig,"0,07 €","0,12 €"
0,0,"Kit Wolkenflitzer - Navigator",003,147,Saphir,Ungewöhnlich,"0,07 €","0,17 €"
0,0,"Kit Wolkenflitzer - Furchtloser Bärenjunge",003,148,Saphir,Häufig,"0,07 €","0,14 €"
4,0,"Track Duck - Entspannter Neffe",003,149,Saphir,Häufig,"0,07 €","0,14 €"
3,1,"Maid Marian - Entzückende Träumerin",003,150,Saphir,Häufig,"0,07 €","0,12 €"
0,0,"Mama Odie - Mystische Macht",003,151,Saphir,Rare,"0,12 €","0,45 €"
2,0,"Pluto - Mickys kluger Freund",003,152,Saphir,Häufig,"0,07 €","0,12 €"
0,0,"Rufus - Katze aus dem Waisenhaus",003,153,Saphir,Häufig,"0,07 €","0,15 €"
0,1,"Dagobert Duck - Reichste Ente der Welt",003,154,Saphir,Super Selten,"0,14 €","0,22 €"
4,0,"Dagobert Duck - Onkel Geldsack",003,155,Saphir,Ungewöhnlich,"0,12 €","0,24 €"
0,0,"Die Königin - Spiegel-Sucherin",003,156,Saphir,Ungewöhnlich,"0,07 €","0,14 €"
2,0,"Naseweis - Sehr kluge Fee",003,157,Saphir,Super Selten,"0,14 €","0,22 €"
0,0,"Wendy Darling - Anerkannte Autorität in Fragen zu Peter Pan",003,158,Saphir,Super Selten,"0,15 €","0,33 €"
0,0,"Ablenken",003,159,Saphir,Häufig,"0,07 €","0,14 €"
2,0,"Einen Freund wie mich",003,160,Saphir,Rare,"0,14 €","0,48 €"
2,0,"Ich bin bereit",003,161,Saphir,Ungewöhnlich,"0,20 €","0,34 €"
1,0,"Reparieren",003,162,Saphir,Häufig,"0,07 €","0,14 €"
0,0,"Aurelianischer Gyrosensor",003,163,Saphir,Rare,"0,12 €","0,59 €"
1,0,"Herz von Te Fiti",003,164,Saphir,Rare,"0,12 €","0,37 €"
0,0,"Glückskreuzer",003,165,Saphir,Legendär,"13,32 €","20,95 €"
1,0,"Dagoberts Zylinder",003,166,Saphir,Ungewöhnlich,,
2,0,"Tresortür",003,167,Saphir,Häufig,,
1,0,"Belles Zuhause - Maurices Werkstatt",003,168,Saphir,Rare,"0,14 €","0,44 €"
2,0,"Villa Duck - Dagoberts Herrenhaus",003,169,Saphir,Häufig,"0,11 €","0,33 €"
2,0,"Motunui - Insel-Paradies",003,170,Saphir,Ungewöhnlich,"0,07 €","0,29 €"
0,0,"Tui - Stolz von Motunui",003,171,Stahl,Häufig,"0,07 €","0,12 €"
0,1,"I-Aah - Trübsinniger Esel",003,172,Stahl,Häufig,"0,07 €","0,12 €"
0,0,"Gustav der Riese - Schrecken des Königreichs",003,173,Stahl,Rare,"0,14 €","0,46 €"
0,0,"Hades - Hitzköpfiger Herrscher",003,174,Stahl,Rare,"0,12 €","0,45 €"
1,0,"Helga Sinclair - Rechte Hand",003,175,Stahl,Häufig,"0,07 €","0,12 €"
1,0,"John Silver - Habgieriger Schatzsucher",003,176,Stahl,Rare,"0,24 €","0,68 €"
3,0,"Kida - Königliche Kriegerin",003,177,Stahl,Häufig,"0,07 €","0,14 €"
0,0,"Little John - Raffinierter Gesetzloser",003,178,Stahl,Super Selten,"0,15 €","0,59 €"
1,0,"Little John - Robins Kumpel",003,179,Stahl,Ungewöhnlich,"0,07 €","0,12 €"
0,0,"Granitos - Stein Titan",003,180,Stahl,Ungewöhnlich,"0,07 €","0,26 €"
2,0,"Micky Maus - Unerschütterlicher Entdecker",003,181,Stahl,Häufig,"0,07 €","0,24 €"
0,0,"Micky Maus - Trompeter",003,182,Stahl,Legendär,"2,41 €","5,91 €"
2,0,"Minnie Maus - Flippige Höhlenforscherin",003,183,Stahl,Häufig,"0,07 €","0,12 €"
1,0,"Herr Smee - Stümperhafter Offizier",003,184,Stahl,Ungewöhnlich,"0,32 €","3,03 €"
0,0,"Mufasa - Herrscher über das Geweihte Land",003,185,Stahl,Rare,"0,10 €","0,44 €"
0,0,"Nala - Treue Freundin",003,186,Stahl,Ungewöhnlich,"0,07 €","0,17 €"
0,0,"Vulkanos - Lava Titan",003,187,Stahl,Rare,"0,13 €","1,11 €"
2,0,"Rasul - Palastwache",003,188,Stahl,Häufig,"0,07 €","0,12 €"
5,0,"Robin Hood - Geliebter Gesetzloser",003,189,Stahl,Häufig,"0,12 €","0,25 €"
0,0,"Robin Hood - Champion von Sherwood",003,190,Stahl,Legendär,"41,07 €","47,54 €"
1,0,"Sheriff von Nottingham - Korrupter Beamter",003,191,Stahl,Super Selten,"0,18 €","0,98 €"
0,1,"Simba - Kämpfender Prinz",003,192,Stahl,Super Selten,"0,19 €","1,07 €"
0,0,"Simba - Rechtmäßiger König",003,193,Stahl,Ungewöhnlich,"0,07 €","0,22 €"
0,0,"Thaddeus E. Klang - Metallener Anführer",003,194,Stahl,Ungewöhnlich,"0,07 €","0,19 €"
0,0,"Dann kam der große Zeus",003,195,Stahl,Rare,"4,41 €","8,25 €"
2,0,"Baa-Bumm!",003,196,Stahl,Häufig,"0,10 €","0,27 €"
0,0,"Zum Olymp geht's da lang",003,197,Stahl,Häufig,"0,07 €","0,13 €"
0,0,"Gib frei die Titanen",003,198,Stahl,Ungewöhnlich,"0,15 €","0,78 €"
2,0,"Käpt'n Hooks Degen",003,199,Stahl,Ungewöhnlich,"0,12 €","0,15 €"
0,0,"Krachbumm-Anzug",003,200,Stahl,Häufig,"0,07 €","0,14 €"
1,0,"Karte des Schatzplaneten",003,201,Stahl,Rare,"0,14 €","0,64 €"
1,0,"Mauis Insel im Exil - Verborgene Insel",003,202,Stahl,Rare,"0,12 €","0,53 €"
1,0,"Nottingham - Prinz Johns Schloss",003,203,Stahl,Häufig,"0,07 €","0,20 €"
0,0,"Der Bayou - Geheimnisvoller Sumpf",003,204,Stahl,Ungewöhnlich,"0,13 €","0,24 €"
0,0,"Chernabog - Übeltäter",003,205,Bernstein,Verzaubert,,"107,14 €"
0,0,"Kida - Wächterin von Atlantis",003,206,Bernstein,Verzaubert,,"105,69 €"
0,0,"Das Geweihte Land - Königsfelsen",003,207,Bernstein,Verzaubert,,"62,50 €"
0,0,"Dschafar - Verblüffender Illusionist",003,208,Amethyst,Verzaubert,,"90,51 €"
0,0,"Malefiz - Herrin des Bösen",003,209,Amethyst,Verzaubert,,"74,68 €"
0,0,"Der Zauberhut",003,210,Amethyst,Verzaubert,,"56,56 €"
0,0,"Morph - Weltraum-Schleim",003,211,Smaragd,Verzaubert,,"112,23 €"
0,0,"Ursula - Täuscht alle",003,212,Smaragd,Verzaubert,,"238,40 €"
0,0,"Kuscos Palast - Heimat des Königs",003,213,Smaragd,Verzaubert,,"50,36 €"
0,0,"Käpt'n Hook - Meisterhafter Schwertkämpfer",003,214,Rubin,Verzaubert,,"61,48 €"
0,0,"Peter Pan - Piratenfluch",003,215,Rubin,Verzaubert,,"102,08 €"
0,0,"RLS Legacy - Sonnen-Galeone",003,216,Rubin,Verzaubert,,"50,51 €"
0,0,"Gramma Tala - Geist des Ozeans",003,217,Saphir,Verzaubert,,"65,54 €"
0,0,"Dagobert Duck - Reichste Ente der Welt",003,218,Saphir,Verzaubert,,"160,75 €"
0,0,"Belles Zuhause - Maurices Werkstatt",003,219,Saphir,Verzaubert,,"45,23 €"
0,0,"Micky Maus - Trompeter",003,220,Stahl,Verzaubert,,"99,22 €"
0,0,"Robin Hood - Champion von Sherwood",003,221,Stahl,Verzaubert,,"176,19 €"
0,0,"Dann kam der große Zeus",003,222,Stahl,Verzaubert,,"105,51 €"
0,0,"Ferkel - Puuhs Piratenkapitän",003,223,Bernstein,Super Selten,,
4,0,"Agustín Madrigal - Tollpatschiger Vater",004,1,Bernstein,Häufig,"0,07 €","0,14 €"
0,0,"Alma Madrigal - Familienoberhaupt",004,2,Bernstein,Rare,"0,22 €","0,53 €"
1,0,"Arielle - Singende Meerjungfrau",004,3,Bernstein,Rare,"0,15 €","1,25 €"
0,0,"Cinderella - Melodien-Weberin",004,4,Bernstein,Legendär,"2,63 €","6,21 €"
2,0,"Von Unruh - Haushofmeister",004,5,Bernstein,Häufig,"0,07 €","0,14 €"
1,0,"Daisy Duck - Reizende Dame",004,6,Bernstein,Ungewöhnlich,"0,09 €","0,41 €"
1,1,"Daisy Duck - Musketier-Spionin",004,7,Bernstein,Häufig,"0,09 €","0,27 €"
2,0,"Donald Duck - Musketier-Soldat",004,8,Bernstein,Ungewöhnlich,"0,16 €","1,61 €"
3,0,"Félix Madrigal - Lebensfroher Familienvater",004,9,Bernstein,Ungewöhnlich,"0,09 €","0,37 €"
1,0,"Gaston - Verruchter Händler",004,10,Bernstein,Super Selten,"0,31 €","1,03 €"
1,0,"Goldene Harfe - Landverzauberin",004,11,Bernstein,Rare,"0,25 €","0,58 €"
1,0,"Goofy - Musketier-Schwertkämpfer",004,12,Bernstein,Rare,"0,14 €","0,42 €"
2,0,"Julieta Madrigal - Exzellente Köchin",004,13,Bernstein,Ungewöhnlich,"0,14 €","1,46 €"
0,0,"Max - Loyaler Hirtenhund",004,14,Bernstein,Häufig,"0,07 €","0,17 €"
3,0,"Micky Maus - Dirigent",004,15,Bernstein,Ungewöhnlich,"0,09 €","0,42 €"
0,0,"Micky Maus - Kapitän der Musketiere",004,16,Bernstein,Legendär,"2,07 €","7,13 €"
0,0,"Minnie Maus - Musketier-Champion",004,17,Bernstein,Super Selten,"0,19 €","0,98 €"
0,1,"Mirabel Madrigal - Gabe der Familie",004,18,Bernstein,Super Selten,"0,14 €","0,33 €"
5,0,"Mirabel Madrigal - Finderin der Vision",004,19,Bernstein,Häufig,"0,07 €","0,14 €"
1,0,"Pluto - Rettungshund",004,20,Bernstein,Häufig,"0,09 €","0,14 €"
3,0,"Prinz Eric - Seefahrer Prinz",004,21,Bernstein,Häufig,"0,09 €","0,16 €"
1,0,"Prinz Eric - Ursulas Bräutigam",004,22,Bernstein,Ungewöhnlich,"0,09 €","0,45 €"
3,0,"Stitch - Außerirdischer Tänzer",004,23,Bernstein,Häufig,"0,07 €","0,24 €"
1,0,"Ursula - Erics Braut",004,24,Bernstein,Rare,"0,14 €","0,62 €"
2,0,"Ursula - Vanessa",004,25,Bernstein,Häufig,"0,09 €","0,31 €"
1,0,"Brunos Rückkehr",004,26,Bernstein,Ungewöhnlich,"0,09 €","0,42 €"
3,0,"Erste Hilfe",004,27,Bernstein,Häufig,"0,07 €","0,12 €"
1,0,"Diese Familie",004,28,Bernstein,Rare,"0,14 €","1,07 €"
5,0,"Verlassen im Wald",004,29,Bernstein,Ungewöhnlich,"0,09 €","0,59 €"
1,0,"Unterschreib die Rolle",004,30,Bernstein,Ungewöhnlich,"0,09 €","0,23 €"
1,0,"Wunderkerze",004,31,Bernstein,Rare,"0,14 €","0,48 €"
2,0,"Schallplattenspieler",004,32,Bernstein,Häufig,"0,07 €","0,16 €"
0,0,"Atlantica - Konzertsaal",004,33,Bernstein,Häufig,"0,09 €","0,17 €"
1,0,"Die Unterwelt - Fluss Styx",004,34,Bernstein,Rare,"0,13 €","0,37 €"
3,0,"Antonio Madrigal - Tierexperte",004,35,Amethyst,Ungewöhnlich,"0,09 €","0,40 €"
1,0,"Belle - Vollendete Mystikerin",004,36,Amethyst,Super Selten,"0,19 €","1,83 €"
0,0,"Belle - Ungeübte Mystikerin",004,37,Amethyst,Häufig,"0,09 €","0,25 €"
0,1,"Bruno Madrigal - Aus den Schatten heraus",004,38,Amethyst,Rare,"0,12 €","0,26 €"
1,0,"Bruno Madrigal - Unentdeckter Onkel",004,39,Amethyst,Super Selten,"0,95 €","1,65 €"
2,0,"Camilo Madrigal - Scherzkeks",004,40,Amethyst,Ungewöhnlich,"0,09 €","0,43 €"
3,0,"Dolores Madrigal - Gute Zuhörerin",004,41,Amethyst,Häufig,"0,07 €","0,25 €"
1,0,"Elsa - Sturmjägerin",004,42,Amethyst,Rare,"0,19 €","0,59 €"
1,0,"Abschaum - Ursulas ""Baby""",004,43,Amethyst,Ungewöhnlich,"0,09 €","0,42 €"
1,0,"Abschaum & Meerschaum - Verwickelte Muränen",004,44,Amethyst,Ungewöhnlich,"0,09 €","0,45 €"
1,0,"Isabela Madrigal - Perfekt, nicht ohne Grund",004,45,Amethyst,Rare,"0,22 €","1,07 €"
0,0,"Meerschaum - Ursulas ""Baby""",004,46,Amethyst,Häufig,"0,09 €","0,23 €"
4,0,"Luisa Madrigal - Magisch stark",004,47,Amethyst,Häufig,"0,07 €","0,16 €"
1,0,"Zauberbesen - Hüter des Illuminarium",004,48,Amethyst,Häufig,"0,17 €","0,57 €"
0,0,"Zauberbesen - Lebendiger Feger",004,49,Amethyst,Häufig,"0,09 €","0,22 €"
0,0,"Magisches Dienstmädchen - Staubwedel",004,50,Amethyst,Ungewöhnlich,"0,07 €","0,40 €"
3,0,"Marshmallow - Furchteinflößender Schneemann",004,51,Amethyst,Ungewöhnlich,"0,09 €","0,45 €"
0,0,"Mme. Pottine - Verzauberte Teekanne",004,52,Amethyst,Rare,"0,14 €","0,42 €"
1,0,"Pepa Madrigal - Wettermacherin",004,53,Amethyst,Rare,"0,14 €","0,40 €"
1,0,"Peter Pan - Schattenfinder",004,54,Amethyst,Super Selten,"0,51 €","1,61 €"
3,0,"Pico - Hilfsbereiter Tukan",004,55,Amethyst,Häufig,"0,07 €","0,16 €"
5,1,"Ticktack - Ständiger Verfolger",004,56,Amethyst,Häufig,"0,07 €","0,22 €"
2,0,"Ursula - Verrückte Seehexe",004,57,Amethyst,Ungewöhnlich,"0,14 €","0,45 €"
0,0,"Ursula - Seehexen-Königin",004,58,Amethyst,Legendär,"7,23 €","11,35 €"
0,0,"Yen Sid - Mächtiger Zauberer",004,59,Amethyst,Legendär,"13,34 €","15,42 €"
3,0,"Arme Seelen in Not",004,60,Amethyst,Häufig,"0,09 €","0,16 €"
1,0,"Der Kleine Stern Naseweis",004,61,Amethyst,Rare,"0,14 €","0,83 €"
2,0,"Mit Schwung in die Aktion",004,62,Amethyst,Häufig,"0,07 €","0,23 €"
2,0,"Ursulas Plan",004,63,Amethyst,Ungewöhnlich,"0,09 €","0,42 €"
0,0,"Geheimnisvolle Rose",004,64,Amethyst,Rare,"0,14 €","0,63 €"
1,0,"Rosen-Laterne",004,65,Amethyst,Häufig,"0,07 €","0,22 €"
1,0,"Tritons Dreizack",004,66,Amethyst,Ungewöhnlich,"0,09 €","0,42 €"
3,1,"Casa Madrigal - Casita",004,67,Amethyst,Häufig,"0,07 €","0,15 €"
0,0,"Ursulas Versteck - Auge des Sturms",004,68,Amethyst,Rare,"0,14 €","0,58 €"
0,0,"Kriki - Glücksgrille",004,69,Smaragd,Rare,"0,33 €","1,07 €"
0,0,"Diablo - Ergebener Bote",004,70,Smaragd,Legendär,"38,03 €","43,11 €"
0,0,"Diablo - Malefiz' Spion",004,71,Smaragd,Häufig,"0,09 €","0,48 €"
2,0,"Gunther - Innenarchitekt",004,72,Smaragd,Häufig,"0,07 €","0,22 €"
0,0,"Karli - Käsemeister",004,73,Smaragd,Häufig,"0,09 €","0,12 €"
0,0,"Hades - Falsches Spiel",004,74,Smaragd,Legendär,"2,45 €","7,23 €"
1,0,"HeiHei - Ungeschickter Hahn",004,75,Smaragd,Ungewöhnlich,"0,09 €","0,67 €"
1,0,"Hera - Königin der Götter",004,76,Smaragd,Rare,"0,14 €","0,35 €"
0,0,"Jaq - Kletter-Liebhaber",004,77,Smaragd,Häufig,"0,07 €","0,16 €"
0,0,"Jasmin - Wüstenkriegerin",004,78,Smaragd,Rare,"0,26 €","0,88 €"
2,0,"Meg - Hinreißende Zynikerin",004,79,Smaragd,Häufig,"0,09 €","0,16 €"
2,0,"Meg - Die Befreite",004,80,Smaragd,Ungewöhnlich,"0,09 €","0,45 €"
3,0,"Pech - Unsterblicher Handlanger",004,81,Smaragd,Ungewöhnlich,"0,09 €","0,37 €"
1,0,"Schwefel - Unsterblicher Handlanger",004,82,Smaragd,Ungewöhnlich,"0,09 €","0,59 €"
1,0,"Pegasus - Wolkenflitzer",004,83,Smaragd,Ungewöhnlich,"0,17 €","2,12 €"
3,0,"Pegasus - Geschenk für Hercules",004,84,Smaragd,Häufig,"0,11 €","0,59 €"
1,0,"Kater Karlo - Gemeiner Hund",004,85,Smaragd,Super Selten,"0,12 €","0,56 €"
0,0,"Kater Karlo - Hässlich und Kugelrund",004,86,Smaragd,Ungewöhnlich,"0,09 €","0,45 €"
0,0,"Prinz Phillip - Bezwinger der Feinde",004,87,Smaragd,Super Selten,"0,23 €","0,49 €"
2,0,"Prinz Phillip - Hüter des Waldes",004,88,Smaragd,Rare,"0,15 €","0,50 €"
1,0,"Die Schicksalsgöttinnen - Nur ein Auge",004,89,Smaragd,Häufig,"0,07 €","0,17 €"
0,0,"Die Musen - Besingerinnen von Helden",004,90,Smaragd,Rare,"0,33 €","1,58 €"
1,0,"Thor - Florist",004,91,Smaragd,Häufig,"0,09 €","0,14 €"
1,0,"Zeus - Der geölte Blitz persönlich",004,92,Smaragd,Super Selten,"0,19 €","0,70 €"
2,0,"Ausweichen!",004,93,Smaragd,Häufig,"0,07 €","0,22 €"
0,0,"Den Trank brauen",004,94,Smaragd,Häufig,"0,09 €","0,23 €"
1,0,"Unten im Meer",004,95,Smaragd,Rare,"0,32 €","1,90 €"
0,0,"Ursulas List",004,96,Smaragd,Ungewöhnlich,"0,09 €","0,42 €"
0,0,"Nur kein Wort über Bruno",004,97,Smaragd,Rare,"1,31 €","4,16 €"
1,0,"Verborgener Tintenformer",004,98,Smaragd,Häufig,"0,09 €","0,16 €"
0,0,"Unterschriebener Vertrag",004,99,Smaragd,Ungewöhnlich,"0,09 €","0,42 €"
0,0,"Visionsplatte",004,100,Smaragd,Ungewöhnlich,"0,09 €","0,45 €"
2,0,"Versteckte Grotte - Ruhiger Hafen",004,101,Smaragd,Häufig,"0,09 €","0,16 €"
0,1,"Ursulas Garten - Voll von Seelen in Not",004,102,Smaragd,Rare,"0,15 €","0,45 €"
0,0,"Biest - Verwundet",004,103,Rubin,Ungewöhnlich,"0,14 €","0,87 €"
2,0,"Benja - Mutiger Vermittler",004,104,Rubin,Häufig,"0,07 €","0,13 €"
3,0,"Fa Zhou - Mulans Vater",004,105,Rubin,Häufig,"0,07 €","0,14 €"
1,0,"Flynn Rider - Freind",004,106,Rubin,Super Selten,"5,43 €","15,30 €"
1,0,"Goofy - Supergoof",004,107,Rubin,Rare,"0,29 €","2,34 €"
2,0,"Hercules - Tollpatschiges Kind",004,108,Rubin,Häufig,"0,07 €","0,17 €"
2,0,"Hercules - Wagemutiger Halbgott",004,109,Rubin,Ungewöhnlich,"0,11 €","0,67 €"
0,0,"Khan - Geliebtes Ross",004,110,Rubin,Ungewöhnlich,"0,09 €","0,40 €"
1,0,"Li Shang - Sohn des Generals",004,111,Rubin,Häufig,"0,07 €","0,16 €"
0,0,"Li Shang - Heldenhafter General",004,112,Rubin,Ungewöhnlich,"0,09 €","0,42 €"
0,1,"Lumière - Hitzköpfiger Freund",004,113,Rubin,Rare,"0,15 €","1,08 €"
0,0,"Mulan - Elite-Bogenschützin",004,114,Rubin,Legendär,"14,16 €","26,32 €"
1,0,"Mulan - Feindin der Verstrickung",004,115,Rubin,Ungewöhnlich,"0,09 €","0,37 €"
0,0,"Mulan - Verwundete Soldatin",004,116,Rubin,Häufig,"0,07 €","0,33 €"
0,0,"Namaari - Erbin von Fang",004,117,Rubin,Rare,"0,14 €","0,22 €"
1,0,"Nessus - Flusswächter",004,118,Rubin,Ungewöhnlich,"0,09 €","0,42 €"
0,0,"Kleine Noi - Akrobatisches Baby",004,119,Rubin,Super Selten,"0,14 €","0,59 €"
0,0,"Pegasus - Fliegendes Ross",004,120,Rubin,Häufig,"0,07 €","0,12 €"
0,0,"Raya - Treue Beschützerin",004,121,Rubin,Super Selten,"0,22 €","0,62 €"
1,0,"Raya - Wächterin des Drachenjuwels",004,122,Rubin,Häufig,"0,07 €","0,16 €"
0,0,"Sisu - Wagemutige Besucherin",004,123,Rubin,Ungewöhnlich,"0,22 €","8,06 €"
0,0,"Sisu - Mutige Kriegerin",004,124,Rubin,Rare,"4,82 €","12,09 €"
0,0,"Sisu - Starkes Familienmitglied",004,125,Rubin,Legendär,"16,42 €","25,27 €"
1,0,"Tong - Überlebender",004,126,Rubin,Häufig,"0,09 €","0,19 €"
0,1,"Tuktuk - Lebendiger Verbündeter",004,127,Rubin,Rare,"0,31 €","0,78 €"
2,0,"Seeräuberleben",004,128,Rubin,Ungewöhnlich,"0,09 €","0,45 €"
1,0,"Als König geboren",004,129,Rubin,Rare,"1,27 €","7,24 €"
3,0,"Schlägerei",004,130,Rubin,Häufig,"0,15 €","1,40 €"
0,0,"Kaiserliche Bekanntmachung",004,131,Rubin,Rare,"0,16 €","0,56 €"
1,0,"Gewichte der Medaillen",004,132,Rubin,Ungewöhnlich,"0,09 €","0,45 €"
0,0,"Die Planke",004,133,Rubin,Häufig,"0,09 €","0,16 €"
1,1,"Vitalisphäre",004,134,Rubin,Häufig,"0,09 €","0,26 €"
0,0,"Zum Quietscheentchen - Verrufene Kneipe",004,135,Rubin,Rare,"0,15 €","0,68 €"
1,0,"Trainingsgelände - Unerreichbare Säule",004,136,Rubin,Häufig,"0,07 €","0,19 €"
3,0,"Anna - Dem Sturm trotzend",004,137,Saphir,Häufig,"0,07 €","0,33 €"
0,1,"Anna - Wahres Herz",004,138,Saphir,Super Selten,"0,22 €","1,17 €"
0,0,"Arielle - Schatzsammlerin",004,139,Saphir,Super Selten,"0,86 €","2,87 €"
0,0,"Aurora - Wächterin der Legenden",004,140,Saphir,Super Selten,"0,14 €","1,52 €"
5,0,"Aurora - Gelassene Prinzessin",004,141,Saphir,Häufig,"0,07 €","0,21 €"
0,0,"Dang Hu - Oberhaupt von Klaue",004,142,Saphir,Rare,"0,09 €","0,33 €"
2,0,"Fa Li - Mulans Mutter",004,143,Saphir,Häufig,"0,05 €","0,16 €"
3,0,"Fabius - Begleiter der Sammlerin",004,144,Saphir,Ungewöhnlich,"0,09 €","0,35 €"
0,0,"Hades - Akribischer Planer",004,145,Saphir,Ungewöhnlich,"0,09 €","0,37 €"
0,0,"Hans - Adeliger Halunke",004,146,Saphir,Häufig,"0,09 €","0,14 €"
0,0,"Iduna - Fürsorgliche Mutter",004,147,Saphir,Ungewöhnlich,"0,09 €","0,33 €"
0,0,"John Silver - Schrecken des Reiches",004,148,Saphir,Rare,"0,14 €","0,49 €"
1,0,"Olaf - Karotten-Liebhaber",004,149,Saphir,Ungewöhnlich,"0,09 €","0,59 €"
1,0,"Olaf - Vertrauensvoller Begleiter",004,150,Saphir,Häufig,"0,07 €","0,17 €"
3,0,"Pascal - Neugieriges Haustier",004,151,Saphir,Häufig,"0,07 €","0,22 €"
1,0,"Prinz Phillip - Galanter Verteidiger",004,152,Saphir,Rare,"0,12 €","0,57 €"
1,0,"Rapunzel - Wertschätzende Künstlerin",004,153,Saphir,Rare,"0,14 €","0,56 €"
0,0,"Scuttle - Experte für Menschen",004,154,Saphir,Ungewöhnlich,"0,22 €","2,62 €"
2,0,"Sisu - Weise Freundin",004,155,Saphir,Ungewöhnlich,"0,09 €","0,45 €"
0,0,"Die Königin - Wahrsagerin",004,156,Saphir,Legendär,"8,21 €","8,25 €"
2,0,"Verwandelter Küchenchef - Schloss-Ofen",004,157,Saphir,Häufig,"0,05 €","0,12 €"
1,0,"Triton - Herrscher von Atlantica",004,158,Saphir,Legendär,"1,58 €","3,95 €"
0,0,"Triton - Anspruchsvoller König",004,159,Saphir,Rare,"0,15 €","0,64 €"
0,0,"Triton - Junger Prinz",004,160,Saphir,Ungewöhnlich,"0,09 €","0,42 €"
3,0,"Tuktuk - Neugieriger Partner",004,161,Saphir,Häufig,"0,07 €","0,23 €"
2,0,"Du musst nur tiefer in dir graben",004,162,Saphir,Ungewöhnlich,"0,09 €","0,37 €"
1,0,"Gründlich prüfen",004,163,Saphir,Häufig,"0,07 €","0,25 €"
5,0,"Ich weiß was geschieht",004,164,Saphir,Häufig,"0,07 €","0,16 €"
0,0,"Schätze und Zeug",004,165,Saphir,Rare,"0,14 €","0,47 €"
0,0,"Eisfläche",004,166,Saphir,Rare,"0,14 €","0,63 €"
1,0,"Großer Stein-Drache",004,167,Saphir,Ungewöhnlich,"0,07 €","9,77 €"
1,1,"Eisklotz",004,168,Saphir,Häufig,"0,09 €","0,55 €"
1,0,"Arielles Grotte - Geheimer Ort",004,169,Saphir,Rare,"0,14 €","0,65 €"
1,0,"Winter-Camp - Sanitätszelt",004,170,Saphir,Häufig,"0,05 €","0,14 €"
0,0,"Aladdin - Tapferer Retter",004,171,Stahl,Ungewöhnlich,"0,17 €","2,62 €"
5,0,"Aladdin - Entschiedener Schwertkämpfer",004,172,Stahl,Häufig,"0,07 €","0,09 €"
2,0,"Arges - Der Zyklop",004,173,Stahl,Häufig,"0,09 €","0,13 €"
3,0,"Arielle - Entschlossene Meerjungfrau",004,174,Stahl,Häufig,"0,07 €","0,09 €"
0,0,"Arielle - Schall-Kriegerin",004,175,Stahl,Super Selten,"0,76 €","2,58 €"
